smiles,pka__fraction_neutral,pka__logd_estimate,pka__most_acidic_pka,pka__most_basic_pka,pka__num_acidic_sites,pka__num_basic_sites,pka__num_ionizable_sites,rdkit__ExactMolWt,rdkit__FractionCSP3,rdkit__HeavyAtomCount,rdkit__HeavyAtomMolWt,rdkit__LabuteASA,rdkit__MaxAbsPartialCharge,rdkit__MaxPartialCharge,rdkit__MinAbsPartialCharge,rdkit__MinPartialCharge,rdkit__MolLogP,rdkit__MolWt,rdkit__NHOHCount,rdkit__NOCount,rdkit__NumAliphaticCarbocycles,rdkit__NumAliphaticHeterocycles,rdkit__NumAliphaticRings,rdkit__NumAromaticCarbocycles,rdkit__NumAromaticHeterocycles,rdkit__NumAromaticRings,rdkit__NumHAcceptors,rdkit__NumHDonors,rdkit__NumHeteroatoms,rdkit__NumRotatableBonds,rdkit__NumSaturatedCarbocycles,rdkit__NumSaturatedHeterocycles,rdkit__NumSaturatedRings,rdkit__RingCount,rdkit__TPSA,rdkit__qed
CC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1.0,-0.4234,13.3633,,1,0,1,246.07529018,0.0909090909090909,18.0,236.146,102.14052022260056,0.6179244355131636,0.3023834241146027,0.3023834241146027,-0.6179244355131636,-0.4234,246.226,1.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,7.0,2.0,0.0,0.0,0.0,2.0,95.34,0.3370609546133509
O=C1c2ccccc2-c2ccc(Oc3ccc(S(=O)(=O)O)cc3)c3cccc1c23,0.0,-2.6001,-0.2903,,1,0,1,402.056194548,0.0,29.0,388.3150000000002,166.49007036381886,0.4567255424812536,0.2940151039241818,0.2940151039241818,-0.4567255424812536,5.090200000000003,402.4270000000001,1.0,5.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,1.0,6.0,3.0,0.0,0.0,0.0,5.0,80.67,0.4252571176986143
CCN(CC)CCNc1ccc(COC(=O)c2ccco2)c2sc3ccccc3c(=O)c12,0.0029,2.5813,13.6638,9.9358,1,2,3,450.1613283119999,0.28,32.0,424.3520000000002,189.96282868203065,0.4573381827604323,0.3740461962051821,0.3740461962051821,-0.4573381827604323,5.118400000000005,450.5600000000002,1.0,6.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,1.0,7.0,9.0,0.0,0.0,0.0,4.0,71.78,0.2819412756629426
O=[N+]([O-])c1cccc(CO/N=C/c2nc3cc([N+](=O)[O-])ccc3n2Cc2ccc(Cl)cc2)c1,0.9999,5.1051,,3.1043,0,3,3,465.083996292,0.0909090909090909,33.0,449.7250000000003,191.53298618183243,0.3908258847943125,0.2712430837309281,0.2712430837309281,-0.3908258847943125,5.105100000000004,465.8530000000002,0.0,10.0,0.0,0.0,0.0,3.0,1.0,4.0,8.0,0.0,11.0,8.0,0.0,0.0,0.0,4.0,125.69000000000004,0.2021287414786535
O=C(/N=c1\sn(C(=O)c2cccc(Cl)c2)c2ccc([N+](=O)[O-])cc12)c1cccc(Cl)c1,0.9999,5.3474,,3.3553,0,1,1,470.984732192,0.0,31.0,461.2210000000003,188.64608788126296,0.2779534480984909,0.2779534480984909,0.2674120826038398,-0.2674120826038398,5.347400000000003,472.3090000000002,0.0,7.0,0.0,0.0,0.0,3.0,1.0,4.0,6.0,0.0,10.0,3.0,0.0,0.0,0.0,4.0,94.57,0.2968890012344302
O=C(/N=c1\sn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc12)c1ccc([N+](=O)[O-])cc1,1.0,3.857,,2.9679,0,1,1,493.032833312,0.0,35.0,482.32500000000033,197.3455068724992,0.2779083846108375,0.2779083846108375,0.2674129866818478,-0.2674129866818478,3.857000000000003,493.4130000000002,0.0,13.0,0.0,0.0,0.0,3.0,1.0,4.0,10.0,0.0,14.0,5.0,0.0,0.0,0.0,4.0,180.85,0.2965483375490698
Cc1cccc(C)c1NC(=O)CN1CCCC1=O,0.9994,1.8641,13.6525,4.142,1,1,2,246.136827816,0.4285714285714285,18.0,228.166,106.97784893503956,0.3333656864916126,0.2435115718928579,0.2435115718928579,-0.3333656864916126,1.86434,246.31,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,3.0,0.0,1.0,1.0,2.0,49.41,0.8846848475123535
c1ccc([C@H]2N[C@@H]2c2ccccc2)cc1,0.8593,3.0063,,6.6142,0,1,1,195.104799416,0.1428571428571428,15.0,182.161,89.76241258443305,0.2997121288860781,0.0523275722309736,0.0523275722309736,-0.2997121288860781,3.0722000000000014,195.265,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,21.94,0.7307057401652806
CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,0.095,1.6572,12.9509,8.3788,1,2,3,293.152812228,0.2222222222222222,22.0,274.218,129.3103086897521,0.3506841552115726,0.2530644052106859,0.2530644052106859,-0.3506841552115726,2.679400000000001,293.37000000000006,1.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,45.23,0.7522609255785978
Fc1ccc(F)c2c1ccc1ncccc12,0.9999,3.6661,,3.5336,0,1,1,215.054655664,0.0,16.0,208.146,90.34545096976636,0.2562413756819439,0.131419165730575,0.131419165730575,-0.2562413756819439,3.6662000000000017,215.20200000000003,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,12.89,0.5212527987391669
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,1.0,-1.9105,12.0123,,10,0,10,788.38305046,0.9210526315789472,55.0,728.4010000000003,319.2968191526603,0.4322991970340168,0.3139993856662311,0.3139993856662311,-0.4322991970340168,-1.910499999999993,788.8810000000007,10.0,17.0,4.0,3.0,7.0,0.0,0.0,0.0,17.0,10.0,17.0,8.0,4.0,3.0,7.0,7.0,274.74999999999994,0.073017477703444
O=C(OCc1cccc([N+](=O)[O-])c1)c1ccccc1,1.0,2.9518,,,0,0,0,257.068807832,0.0714285714285714,19.0,246.15699999999995,109.1464246064047,0.4572182849227525,0.3379552163142522,0.3379552163142522,-0.4572182849227525,2.9518000000000013,257.24499999999995,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,69.44,0.4793773318819472
c1cc2c3c(c1)C1OC1c1cccc(c1-3)C1OC21,1.0,3.6056,,,0,0,0,234.06807956,0.25,18.0,224.17399999999995,104.15203162804428,0.3593640456918801,0.1144512390827325,0.1144512390827325,-0.3593640456918801,3.6056000000000017,234.254,0.0,2.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,6.0,25.06,0.6504522854807568
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,0.2848,1.8173,7.0002,,5,0,5,482.1212969039999,0.24,35.0,460.2650000000003,198.67539580439416,0.5076785668317747,0.2024435763970392,0.2024435763970392,-0.5076785668317747,2.3627,482.4410000000002,5.0,10.0,0.0,2.0,2.0,3.0,0.0,3.0,10.0,5.0,10.0,4.0,0.0,0.0,0.0,5.0,155.14,0.3741998878225389
Cc1ccc2c([N+](=O)[O-])cccc2c1,1.0,3.0564,,,0,0,0,187.063328528,0.0909090909090909,14.0,178.12599999999998,81.13098548812857,0.2766864568223187,0.2766864568223187,0.2582903694009163,-0.2582903694009163,3.056420000000001,187.19800000000004,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,43.14,0.5082749800477626
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc(S(=O)(=O)O)cc2c1O,0.0,-6.3774,-0.5859,,2,0,2,313.984486152,0.0,21.0,308.1830000000001,115.8418888584684,0.5016540177980974,0.3177546808519025,0.3177546808519025,-0.5016540177980974,1.6084999999999998,314.23100000000005,2.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,2.0,11.0,3.0,0.0,0.0,0.0,2.0,160.87999999999997,0.490144136234032
ONc1cccc2ccccc12,0.9982,2.6401,11.4179,4.6264,2,1,3,159.068413908,0.0,12.0,150.11599999999996,70.4112020865142,0.29107620790526,0.0679937484457467,0.0679937484457467,-0.29107620790526,2.6409,159.188,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,32.26,0.6267307753584165
NC(=O)Cc1cccc2ccccc12,1.0,1.8676,13.7479,2.8623,2,1,3,185.084063972,0.0833333333333333,14.0,174.13799999999998,82.34436467708187,0.3693898750225577,0.221362158409418,0.221362158409418,-0.3693898750225577,1.8676,185.226,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,43.09,0.7621016980168944
O=CN(O)c1ccc2ccccc2c1,0.703,2.0387,7.7749,4.1335,1,1,2,187.063328528,0.0,14.0,178.12599999999998,81.1476377875499,0.2811353604999836,0.2374280553132967,0.2374280553132967,-0.2811353604999836,2.1918,187.198,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,40.540000000000006,0.4444707096766036
O=S(=O)(O)c1cccc2cc(O)ccc12,0.0,-5.4583,0.1496,,2,0,2,224.014329736,0.0,15.0,216.173,86.53593741346882,0.5079435134542528,0.2946342231172402,0.2946342231172402,-0.5079435134542528,1.7921,224.237,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,74.60000000000001,0.7240300223513081
O=Nc1ccc2ccccc2c1,1.0,3.2377,,,0,0,0,157.052763844,0.0,12.0,150.11599999999996,69.80779963546264,0.1447994737253715,0.1081388129253963,0.1081388129253963,-0.1447994737253715,3.237700000000001,157.17199999999997,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,29.43,0.5840547735129592
Oc1cccc2ccccc12,0.9954,2.5434,9.7327,,1,0,1,144.057514876,0.0,11.0,136.10899999999998,64.90730140342818,0.5073115174760925,0.1228987281920832,0.1228987281920832,-0.5073115174760925,2.5454000000000008,144.17299999999997,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,20.23,0.6020160700037418
Cc1cc([N+](=O)[O-])cc2ccccc12,1.0,3.0564,,,0,0,0,187.063328528,0.0909090909090909,14.0,178.12599999999998,81.13098548812857,0.2698315020362676,0.2698315020362676,0.2583091814343198,-0.2583091814343198,3.056420000000001,187.198,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,43.14,0.5082749800477626
O=C(O)c1cc2ccccc2cc1O,0.0,-2.3386,2.8178,,2,0,2,188.047344116,0.0,14.0,180.11799999999997,80.22799937006457,0.5070293224215378,0.3389921765887413,0.3389921765887413,-0.5070293224215378,2.2436000000000003,188.182,2.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,57.53,0.7210687315318408
O=[N+]([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2c1,1.0,2.4726,,,0,0,0,308.002913088,0.0,22.0,304.13000000000005,118.72497054123136,0.290530103120276,0.290530103120276,0.2583056643566976,-0.2583056643566976,2.4726,308.16200000000003,0.0,12.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,0.0,12.0,4.0,0.0,0.0,0.0,2.0,172.56,0.6109182515949824
CC(C)NCC(O)COc1cccc2ccccc12,0.0217,0.9147,13.7716,9.0533,1,1,2,259.157228912,0.375,19.0,238.18099999999995,113.76036150292278,0.4901950231232891,0.1267586916535054,0.1267586916535054,-0.4901950231232891,2.577500000000001,259.34900000000005,2.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,3.0,6.0,0.0,0.0,0.0,2.0,41.49,0.8375057924076362
O=C(O)COc1ccc2ccccc2c1,0.0,-2.0104,3.0864,,1,0,1,202.06299418,0.0833333333333333,15.0,192.129,86.91225296177204,0.4818957589943884,0.3412221231552334,0.3412221231552334,-0.4818957589943884,2.3032000000000004,202.209,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,46.53,0.830197544495871
O=Nc1c(O)ccc2ccccc12,0.6599,2.7628,7.6878,,1,0,1,173.047678464,0.0,13.0,166.11499999999995,74.60203338765865,0.5055308939365032,0.1569030801199241,0.1569030801199241,-0.5055308939365032,2.9433000000000016,173.17099999999996,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,49.66,0.673713275346342
Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,0.0,-6.5506,-0.0659,3.8327,4,1,5,302.987129008,0.0,19.0,294.245,108.71023036832614,0.3986742155321123,0.2947129762089374,0.2947129762089374,-0.3986742155321123,0.9154,303.31700000000006,4.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,3.0,9.0,2.0,0.0,0.0,0.0,2.0,134.76,0.554063811847223
ClCCN(CCCl)c1ccc2ccccc2c1,0.9988,4.1233,,4.4712,0,1,1,267.05815484,0.2857142857142857,17.0,253.06699999999995,111.93920223278536,0.3691266962699437,0.0398959171389768,0.0398959171389768,-0.3691266962699437,4.123800000000003,268.187,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,3.24,0.7370344966577713
CCCCON(OC(C)=O)C(=O)c1ccc2ccccc2c1,1.0,3.4918,,,0,0,0,301.131408088,0.2941176470588235,22.0,282.19,128.8857077802691,0.3321126626513538,0.3321126626513538,0.3119705794382885,-0.3119705794382885,3.4918000000000022,301.342,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,55.84,0.6263502855649128
CC(=O)NCC(O)COc1cccc2ccccc12,1.0,1.7156,13.4813,,2,0,2,259.120843404,0.2666666666666666,19.0,242.16899999999995,111.55694148856992,0.4901741820766951,0.2164645829406799,0.2164645829406799,-0.4901741820766951,1.7155999999999991,259.305,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,5.0,0.0,0.0,0.0,2.0,58.56,0.8591622694096868
O=[N+]([O-])c1cc2cccc([N+](=O)[O-])c2cc1[N+](=O)[O-],1.0,2.5644,,,0,0,0,263.01783488,0.0,19.0,258.125,104.07199481873155,0.3464323257264145,0.3464323257264145,0.25829034037429,-0.25829034037429,2.564400000000002,263.165,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,9.0,3.0,0.0,0.0,0.0,2.0,129.42000000000002,0.6173203294788904
O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,1.0,2.6562,,,0,0,0,218.032756672,0.0,16.0,212.12,89.41901909623175,0.2836430548249941,0.2836430548249941,0.2582866528366462,-0.2582866528366462,2.656200000000001,218.168,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,86.28,0.5722102808006498
O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,1.0,2.6562,,,0,0,0,218.032756672,0.0,16.0,212.11999999999995,89.41901909623178,0.2769466802049298,0.2769466802049298,0.2582903402502799,-0.2582903402502799,2.656200000000001,218.168,0.0,6.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,86.28,0.5722102808006498
C=C[C@@H]1CC[C@@]2(C)O[C@H]2C1,1.0,2.13,,,0,0,0,138.104465068,0.7777777777777778,10.0,124.09799999999996,62.07106783326657,0.3663409639198512,0.092045547175124,0.092045547175124,-0.3663409639198512,2.13,138.20999999999998,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,12.53,0.3992102452733752
C=C(C)C1CCC2(C)OC2C1,1.0,2.5201,,,0,0,0,152.120115132,0.8,11.0,136.10899999999998,68.43600994766318,0.3663407779554409,0.0920459010237291,0.0920459010237291,-0.3663407779554409,2.520100000000001,152.237,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,12.53,0.4152446202061817
O=C(OCc1ccc(Cl)cc1Cl)c1cccc2cccnc12,0.9999,4.8986,,3.2274,0,1,1,331.01668395200005,0.0588235294117647,22.0,321.09800000000007,137.00129385034992,0.4571089665493462,0.3401935465019383,0.3401935465019383,-0.4571089665493462,4.898600000000004,332.18600000000004,0.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,39.19,0.6406038434987933
Nc1c(S(=O)(=O)O)cc(NC2CCCCC2)c2c1C(=O)c1ccccc1C2=O,0.0,-4.6886,-0.3234,4.578,4,2,6,400.10929274,0.3,28.0,380.29600000000016,162.23780502442432,0.3969743736365185,0.2961772013361827,0.2961772013361827,-0.3969743736365185,3.0355000000000016,400.4560000000001,4.0,7.0,2.0,0.0,2.0,2.0,0.0,2.0,6.0,3.0,8.0,3.0,1.0,0.0,1.0,4.0,126.56,0.4554350513413489
Cc1nc2c(ccc3ccc4ccc(O)cc4c32)[nH]1,0.9613,3.8662,9.4403,5.8891,2,1,3,248.094963004,0.0625,19.0,236.189,109.06438098325602,0.5079431327612487,0.1157399976331221,0.1157399976331221,-0.5079431327612487,3.883320000000001,248.285,2.0,3.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,48.91,0.4637919704019623
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(O)(C2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(C)(O)C1O,0.1739,0.4142,12.8439,8.0768,6,1,7,733.4612412040001,0.945945945945946,51.0,666.4010000000002,303.27568021652115,0.459223786705274,0.311178117376293,0.311178117376293,-0.459223786705274,1.174000000000006,733.9370000000002,6.0,14.0,0.0,3.0,3.0,0.0,0.0,0.0,14.0,6.0,14.0,6.0,0.0,3.0,3.0,3.0,204.91,0.2123589184402085
CCc1c2c(cc3ccccc13)-c1ccccc1C1OC21,1.0,5.1952,,,0,0,0,272.120115132,0.2,21.0,256.21899999999994,123.73181323733104,0.3593531188807954,0.1147266516012938,0.1147266516012938,-0.3593531188807954,5.195200000000003,272.347,0.0,1.0,1.0,1.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,12.53,0.5549177876391853
CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,0.2957,2.3169,13.8791,7.777,2,2,4,238.146998576,0.25,18.0,220.19,108.0421589968343,0.3984570755157052,0.0362240750506828,0.0362240750506828,-0.3984570755157052,2.8461000000000016,238.334,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,29.26,0.7740399810607017
COc1cc(OC)c(C2OC2C)cc1OC,1.0,2.1722,,,0,0,0,224.104858992,0.5,16.0,208.128,95.06940557037493,0.4962236510492916,0.1639299676907575,0.1639299676907575,-0.4962236510492916,2.1722,224.256,0.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,2.0,40.22,0.734782943103401
CC1(c2ccccc2)CO1,1.0,1.932,,,0,0,0,134.07316494,0.3333333333333333,10.0,124.09799999999996,60.63394353866443,0.3648075099428221,0.1137204231312136,0.1137204231312136,-0.3648075099428221,1.932,134.17799999999997,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,12.53,0.5345181865615135
C[C@@H]1O[C@H]1c1ccccc1,1.0,2.1464,,,0,0,0,134.07316494,0.3333333333333333,10.0,124.09799999999996,60.63394353866443,0.3648073055091335,0.1088633936145408,0.1088633936145408,-0.3648073055091335,2.1464,134.17799999999997,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,12.53,0.5359587787679255
Cc1ccc([C@@H]2CO2)cc1,1.0,2.0663,,,0,0,0,134.07316494,0.3333333333333333,10.0,124.09799999999996,60.63394353866443,0.3680470227239271,0.1059575699390548,0.1059575699390548,-0.3680470227239271,2.06632,134.178,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,12.53,0.5354720425966161
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,1.0,4.8052,,,0,0,0,270.161979944,0.3333333333333333,20.0,248.196,120.83453578669274,0.2248978483979979,0.1228755607471349,0.1228755607471349,-0.2248978483979979,4.805200000000005,270.372,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,18.46,0.5733776254606967
OC1C=Cc2c(ccc3cccnc23)C1O,0.9996,1.6557,12.9784,4.0082,2,1,3,213.078978592,0.1538461538461538,16.0,202.148,92.68551740844364,0.3859492294865665,0.1091057652219689,0.1091057652219689,-0.3859492294865665,1.6558999999999997,213.236,2.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,53.35000000000001,0.6993314328514519
O=c1nc[nH]c(=O)[nH]1,0.2504,-2.1432,6.9239,3.6731,2,1,3,113.022526336,0.0,8.0,110.052,43.41339126242402,0.349931793333631,0.349931793333631,0.2979230125158198,-0.2979230125158198,-1.5418,113.07599999999998,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,78.61,0.4275361450851447
COc1cc(OC)c2c(c1)OC1OC3OC3C21,1.0,1.261,,,0,0,0,236.068473484,0.5,17.0,224.12699999999995,98.17128849282332,0.4964805378463691,0.2120160560290221,0.2120160560290221,-0.4964805378463691,1.261,236.223,0.0,5.0,0.0,3.0,3.0,1.0,0.0,1.0,5.0,0.0,5.0,2.0,0.0,2.0,2.0,4.0,49.45,0.7234111129347341
COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1.0,5.8678,,,0,0,0,380.117922212,0.1304347826086956,27.0,359.70300000000015,164.3246009868261,0.496767818276033,0.1184023317626758,0.1184023317626758,-0.496767818276033,5.867800000000005,380.8710000000001,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,4.0,6.0,0.0,0.0,0.0,3.0,27.69,0.5005017670153243
Oc1ccc2ccc3[nH]c4ccc5ccccc5c4c3c2c1,0.9763,5.3227,9.0171,3.434,2,1,3,283.099714036,0.0,22.0,270.226,126.16145541964808,0.5079431327936883,0.1157399894526199,0.1157399894526199,-0.5079431327936883,5.333100000000003,283.33000000000004,2.0,2.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,36.02,0.3955207235592687
O=[N+]([O-])c1cc2[nH]c3cc([N+](=O)[O-])c4ccccc4c3c2c2ccccc12,1.0,5.4439,13.4883,2.7616,1,1,2,357.07495583200006,0.0,27.0,346.23700000000014,150.67317311245165,0.3540620111610514,0.2788119875095167,0.2788119875095167,-0.3540620111610514,5.443900000000002,357.3250000000001,1.0,7.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,1.0,7.0,2.0,0.0,0.0,0.0,5.0,102.07,0.3353007521288311
Oc1ccc2c(ccc3[nH]c4ccc5ccccc5c4c32)c1,0.9659,5.318,8.8541,3.4412,2,1,3,283.099714036,0.0,22.0,270.226,126.1614554196481,0.5079435186876747,0.1157172801952044,0.1157172801952044,-0.5079435186876747,5.333100000000003,283.33000000000004,2.0,2.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,36.02,0.3955207235592687
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,1.0,3.8792,13.9043,,1,0,1,288.208930136,0.8421052631578947,21.0,260.20699999999994,127.55103729290713,0.3927966848471335,0.1385554846682389,0.1385554846682389,-0.3927966848471335,3.879200000000002,288.43100000000004,1.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,3.0,4.0,37.3,0.6868426969908572
O=C1NC(=O)C(Cl)(Cl)C1=C(Cl)Cl,0.0003,-1.9869,3.9073,,1,0,1,246.876138992,0.2,12.0,247.872,87.58955659092474,0.2894609902670829,0.2677377244251171,0.2677377244251171,-0.2894609902670829,1.5058999999999998,248.88,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,46.17,0.4013860080879982
Cc1ccc(CC2CO2)cc1,1.0,1.9363,,,0,0,0,148.088815004,0.4,11.0,136.10899999999998,66.99888565306104,0.3727695151012334,0.0849684813187715,0.0849684813187715,-0.3727695151012334,1.93632,148.205,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,12.53,0.5837523625495928
COc1ccc(CC2CO2)cc1OC,1.0,1.6451,,,0,0,0,194.094294308,0.4545454545454545,14.0,180.11799999999997,83.5909182264714,0.4928699786085919,0.1604882545842778,0.1604882545842778,-0.4928699786085919,1.6451,194.23,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,4.0,0.0,1.0,1.0,2.0,30.99,0.6826782871148176
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,0.0008,-0.0125,4.2821,,1,0,1,254.094294308,0.125,19.0,240.173,111.065543735431,0.4807884998513802,0.3101857384443935,0.3101857384443935,-0.4807884998513802,3.105700000000001,254.285,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,54.37,0.8528036890699656
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,1.0,4.68,,,0,0,0,360.112836832,0.3,25.0,339.6690000000001,152.2614351267168,0.4761659134484587,0.3496415386243387,0.3496415386243387,-0.4761659134484587,4.680000000000004,360.837,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,5.0,6.0,0.0,0.0,0.0,2.0,52.6,0.5540618915195044
c1ccc2c(c1)Oc1ccccc1S2,1.0,3.9435,,,0,0,0,200.029585876,0.0,14.0,192.198,86.71932142690389,0.4549913466263608,0.1408992124732982,0.1408992124732982,-0.4549913466263608,3.943500000000001,200.262,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,9.23,0.543195199210991
Cn1c(N)nc2cc3ccccc3cc21,0.8319,2.2288,,6.7054,0,3,3,197.095297352,0.0833333333333333,15.0,186.153,87.13834488293283,0.3692033531988299,0.2004381753231088,0.2004381753231088,-0.3692033531988299,2.3087,197.241,2.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,43.84,0.6006295308009416
